Temps,Delay
1697458973904.0,6
1697458978909.0,6
1697458983917.0,9
1697458988919.0,7
1697458993923.0,6
1697458998929.0,7
1697459003932.0,7
1697459008936.0,6
1697459013941.0,6
1697459018945.0,6
1697459023950.0,6
1697459028950.0,6
1697459033951.0,6
1697459038956.0,6
1697459043962.0,6
1697459048965.0,6
1697459053969.0,6
1697459058974.0,6
1697459063979.0,7
1697459068983.0,6
1697459073989.0,6
1697459078994.0,7
1697459083999.0,7
1697459088998.0,6
1697459093999.0,6
1697459099005.0,6
1697459104009.0,6
1697459109014.0,7
1697459114018.0,6
1697459119023.0,6
1697459124027.0,6
1697459129032.0,6
1697459134038.0,7
1697459139041.0,6
1697459144047.0,7
1697459149047.0,6
1697459154048.0,6
1697459159054.0,6
1697459164060.0,6
1697459169064.0,6
1697459174064.0,6
1697459179069.0,6
1697459184073.0,6
1697459189078.0,6
1697459194083.0,6
1697459199087.0,6
1697459204087.0,6
1697459209087.0,6
1697459214088.0,6
1697459219093.0,6
1697459224098.0,6
1697459229102.0,6
1697459234102.0,6
1697459239108.0,6
1697459244112.0,6
1697459249117.0,6
1697459254123.0,7
1697459259127.0,7
1697459264127.0,7
1697459269126.0,6
1697459274128.0,6
1697459279134.0,7
1697459284139.0,7
1697459289135.0,3
1697459294140.0,8
1697459299140.0,7
1697459304141.0,6
1697459309145.0,7
1697459314150.0,6
1697459319154.0,6
1697459324154.0,6
1697459329154.0,6
1697459334156.0,6
1697459339162.0,6
1697459344168.0,7
1697459349177.0,12
1697459354172.0,7
1697459359176.0,6
1697459364181.0,6
1697459369187.0,6
1697459374196.0,10
1697459379196.0,6
1697459384196.0,6
1697459389197.0,7
1697459394198.0,7
1697459399202.0,6
1697459404208.0,7
1697459409211.0,6
1697459414212.0,6
1697459419218.0,7
1697459424222.0,7
1697459429226.0,6
1697459434232.0,6
1697459439236.0,6
1697459444237.0,6
1697459449238.0,7
1697459454239.0,7
1697459459244.0,7
1697459464249.0,7
1697459469252.0,6
1697459474253.0,6
1697459479259.0,7
1697459484262.0,6
1697459489268.0,7
1697459494272.0,6
1697459499277.0,6
1697459504278.0,6
1697459509278.0,6
1697459514279.0,6
1697459519284.0,6
1697459524290.0,7
1697459529293.0,6
1697459534293.0,6
1697459539299.0,6
1697459544304.0,7
1697459549309.0,7
1697459554313.0,6
1697459559317.0,6
1697459564318.0,7
1697459569317.0,6
1697459574318.0,6
1697459579324.0,7
1697459584329.0,6
1697459589333.0,6
1697459594334.0,6
1697459599340.0,7
1697459604343.0,6
1697459609348.0,6
1697459614353.0,6
1697459619357.0,6
1697459624359.0,8
1697459629358.0,6
1697459634360.0,6
1697459639365.0,6
1697459644370.0,6
1697459649375.0,6
1697459654375.0,6
1697459659380.0,6
1697459664385.0,6
1697459669391.0,6
1697459674397.0,7
1697459679401.0,7
1697459684401.0,6
1697459689401.0,6
1697459694403.0,6
1697459699408.0,6
1697459704413.0,6
1697459709417.0,6
1697459714418.0,7
1697459719422.0,6
1697459724426.0,6
1697459729431.0,6
1697459734436.0,6
1697459739441.0,6
1697459744441.0,6
1697459749441.0,6
1697459754443.0,6
1697459759448.0,6
1697459764453.0,6
1697459769458.0,6
1697459774458.0,6
1697459779464.0,6
1697459784468.0,6
1697459789474.0,7
1697459794478.0,6
1697459799483.0,7
1697459804483.0,7
1697459809482.0,6
1697459814484.0,6
1697459819490.0,7
1697459824494.0,6
1697459829499.0,6
1697459834500.0,7
1697459839504.0,6
1697459844509.0,7
1697459849513.0,6
1697459854518.0,6
1697459859523.0,7
1697459864523.0,6
1697459869524.0,6
1697459874527.0,6
1697459879533.0,7
1697459884540.0,8
1697459889542.0,6
1697459894543.0,6
1697459899549.0,7
1697459904553.0,7
1697459909557.0,6
1697459914562.0,6
1697459919567.0,7
1697459924567.0,7
1697459929566.0,6
1697459934568.0,6
1697459939573.0,6
1697459944579.0,7
1697459949583.0,7
1697459954583.0,7
1697459959588.0,7
1697459964591.0,6
1697459969596.0,6
1697459974604.0,9
1697459979606.0,7
1697459984606.0,6
1697459989607.0,7
1697459994608.0,7
1697459999609.0,6
1697460004615.0,7
1697460009619.0,6
1697460014619.0,6
1697460019625.0,6
1697460024628.0,6
1697460029633.0,6
1697460034639.0,7
1697460039643.0,7
1697460044643.0,7
1697460049642.0,6
1697460054644.0,6
1697460059650.0,7
1697460064656.0,8
1697460069658.0,6
1697460074659.0,6
1697460079664.0,6
1697460084669.0,6
1697460089674.0,6
1697460094679.0,6
1697460099684.0,6
1697460104685.0,6
1697460109686.0,6
1697460114688.0,6
1697460119693.0,6
1697460124699.0,7
1697460129703.0,6
1697460134704.0,6
1697460139710.0,6
1697460144715.0,6
1697460149721.0,6
1697460154727.0,8
1697460159730.0,6
1697460164731.0,6
1697460169732.0,7
1697460174734.0,7
1697460179738.0,6
1697460184743.0,6
1697460189748.0,7
1697460194748.0,6
1697460199754.0,6
1697460204759.0,6
1697460209765.0,7
1697460214770.0,6
1697460219774.0,7
1697460224774.0,6
1697460229775.0,6
1697460234778.0,7
1697460239783.0,7
1697460244789.0,8
1697460249792.0,6
1697460254793.0,6
1697460259798.0,6
1697460264803.0,7
1697460269807.0,6
1697460274813.0,6
1697460279818.0,6
1697460284819.0,6
1697460289819.0,6
1697460294821.0,6
1697460299826.0,6
1697460304832.0,6
1697460309836.0,6
1697460314836.0,6
1697460319842.0,6
1697460324846.0,6
1697460329851.0,6
1697460334856.0,6
1697460339861.0,6
1697460344862.0,7
1697460349861.0,6
1697460354863.0,6
1697460359868.0,6
1697460364874.0,6
1697460369879.0,6
1697460374880.0,6
1697460379886.0,7
1697460384890.0,6
1697460389895.0,6
1697460394901.0,7
1697460399906.0,7
1697460404906.0,6
1697460409907.0,6
1697460414909.0,6
1697460419914.0,6
1697460424919.0,6
1697460429924.0,6
1697460434925.0,6
1697460439930.0,6
1697460444935.0,7
1697460449940.0,7
1697460454944.0,6
1697460459949.0,6
1697460464949.0,6
1697460469949.0,6
1697460474951.0,6
1697460479956.0,6
1697460484961.0,6
1697460489965.0,6
1697460494966.0,6
1697460499971.0,6
1697460504976.0,7
1697460509982.0,7
1697460514985.0,6
1697460519990.0,6
1697460524991.0,6
1697460529991.0,6
1697460534993.0,6
1697460539998.0,6
1697460545003.0,6
1697460550009.0,7
1697460555010.0,7
1697460560014.0,6
1697460565020.0,7
1697460570025.0,7
1697460575029.0,6
1697460580035.0,7
1697460585036.0,7
1697460590036.0,7
1697460595037.0,6
1697460600042.0,6
1697460605048.0,7
1697460610052.0,6
1697460615053.0,6
1697460620059.0,6
1697460625064.0,6
1697460630070.0,7
1697460635075.0,7
1697460640079.0,6
1697460645080.0,6
1697460650081.0,6
1697460655084.0,7
1697460660088.0,6
1697460665093.0,6
1697460670098.0,6
1697460675099.0,6
1697460680104.0,6
1697460685110.0,7
1697460690114.0,6
1697460695119.0,6
1697460700124.0,6
1697460705125.0,6
1697460710126.0,6
1697460715129.0,7
1697460720133.0,6
1697460725139.0,6
1697460730144.0,6
1697460735145.0,6
1697460740151.0,7
1697460745155.0,6
1697460750160.0,6
1697460755166.0,6
1697460760172.0,6
1697460765173.0,6
1697460770174.0,7
1697460775175.0,6
1697460780180.0,6
1697460785185.0,6
1697460790190.0,6
1697460795191.0,6
1697460800196.0,6
1697460805201.0,6
1697460810207.0,7
1697460815211.0,6
1697460820217.0,7
1697460825217.0,6
1697460830217.0,6
1697460835219.0,6
1697460840224.0,6
1697460845230.0,7
1697460850234.0,6
1697460855235.0,6
1697460860235.0,6
1697460865241.0,7
1697460870246.0,7
1697460875246.0,7
1697460880251.0,7
1697460885251.0,6
1697460890251.0,6
1697460895254.0,6
1697460900260.0,7
1697460905260.0,7
1697460910264.0,6
1697460915265.0,6
1697460920265.0,6
1697460925270.0,6
1697460930275.0,6
1697460935275.0,6
1697460940280.0,6
1697460945281.0,6
1697460950281.0,6
1697460955284.0,6
1697460960290.0,7
1697460965290.0,6
1697460970295.0,7
1697460975295.0,6
1697460980295.0,6
1697460985301.0,7
1697460990305.0,6
1697460995305.0,6
1697461000311.0,6
1697461005312.0,6
1697461010312.0,6
1697461015315.0,6
1697461020320.0,6
1697461025320.0,6
1697461030325.0,6
1697461035327.0,7
1697461040326.0,6
1697461045331.0,6
1697461050336.0,6
1697461055336.0,6
1697461060342.0,7
1697461065342.0,6
1697461070343.0,6
1697461075346.0,6
1697461080351.0,6
1697461085351.0,6
1697461090356.0,6
1697461095357.0,6
1697461100358.0,7
1697461105363.0,6
1697461110369.0,6
1697461115370.0,7
1697461120376.0,7
1697461125377.0,7
1697461130376.0,6
1697461135378.0,6
1697461140384.0,6
1697461145385.0,6
1697461150388.0,6
1697461155389.0,6
1697461160389.0,6
1697461165395.0,6
1697461170400.0,6
1697461175401.0,6
1697461180406.0,7
1697461185406.0,6
1697461190407.0,7
1697461195409.0,6
1697461200414.0,6
1697461205414.0,6
1697461210419.0,6
1697461215420.0,6
1697461220420.0,6
1697461225425.0,6
1697461230430.0,6
1697461235430.0,6
1697461240436.0,6
1697461245437.0,6
1697461250437.0,6
1697461255440.0,7
1697461260444.0,6
1697461265444.0,6
1697461270449.0,6
1697461275450.0,6
1697461280450.0,6
1697461285456.0,7
1697461290460.0,6
1697461295460.0,6
1697461300465.0,6
1697461305466.0,6
1697461310466.0,6
1697461315469.0,6
1697461320474.0,6
1697461325474.0,6
1697461330480.0,7
1697461335480.0,6
1697461340481.0,7
1697461345485.0,6
1697461350490.0,6
1697461355490.0,6
1697461360495.0,6
1697461365497.0,7
1697461370497.0,6
1697461375500.0,6
1697461380505.0,6
1697461385505.0,6
1697461390511.0,7
1697461395512.0,7
1697461400511.0,6
1697461405512.0,2
1697461410522.0,6
1697461415521.0,6
1697461420526.0,6
1697461425527.0,6
1697461430527.0,6
1697461435530.0,6
1697461440536.0,6
1697461445536.0,5
1697461450542.0,6
1697461455545.0,8
1697461460540.0,3
1697461465549.0,7
1697461470554.0,6
1697461475554.0,6
1697461480559.0,6
1697461485561.0,7
1697461490560.0,6
1697461495563.0,6
1697461500564.0,2
1697461505569.0,6
1697461510574.0,5
1697461515574.0,4
1697461520576.0,6
1697461525582.0,6
1697461530586.0,5
1697461535587.0,5
1697461540593.0,6
1697461545595.0,7
1697461550595.0,6
1697461555598.0,6
1697461560601.0,6
1697461565602.0,7
1697461570606.0,6
1697461575608.0,6
1697461580608.0,6
1697461585614.0,7
1697461590619.0,7
1697461595618.0,6
1697461600623.0,6
1697461605625.0,6
1697461610625.0,6
1697461615628.0,6
1697461620634.0,7
1697461625633.0,6
1697461630638.0,6
1697461635641.0,7
1697461640640.0,6
1697461645645.0,6
1697461650650.0,6
1697461655650.0,6
1697461660655.0,6
1697461665657.0,6
1697461670657.0,6
1697461675660.0,6
1697461680665.0,6
1697461685666.0,6
1697461690671.0,6
1697461695672.0,6
1697461700671.0,5
1697461705677.0,6
1697461710683.0,6
1697461715683.0,6
1697461720689.0,6
1697461725691.0,7
1697461730690.0,6
1697461735693.0,6
1697461740699.0,7
1697461745698.0,6
1697461750704.0,7
1697461755701.0,3
1697461760705.0,6
1697461765711.0,7
1697461770715.0,6
1697461775715.0,6
1697461780720.0,5
1697461785719.0,3
1697461790720.0,3
1697461795723.0,3
1697461800728.0,3
1697461805728.0,3
1697461810735.0,5
1697461815737.0,5
1697461820736.0,4
1697461825737.0,5
1697461830737.0,5
1697461835737.0,5
1697461840742.0,5
1697461845744.0,5
1697461850744.0,5
1697461855747.0,5
1697461860747.0,4
1697461865748.0,5
1697461870749.0,5
1697461875751.0,5
1697461880750.0,4
1697461885756.0,5
1697461890756.0,5
1697461895755.0,4
1697461900756.0,5
1697461905756.0,5
1697461910755.0,3
1697461915760.0,5
1697461920760.0,5
1697461925760.0,5
1697461930760.0,5
1697461935761.0,4
1697461940761.0,4
1697461945762.0,5
1697461950766.0,5
1697461955766.0,4
1697461960772.0,5
1697461965773.0,5
1697461970772.0,4
1697461975776.0,5
1697461980781.0,5
1697461985780.0,4
1697461990786.0,5
1697461995786.0,4
1697462000787.0,5
1697462005792.0,5
1697462010797.0,5
1697462015796.0,4
1697462020797.0,5
1697462025797.0,4
1697462030798.0,5
1697462035799.0,5
1697462040799.0,5
1697462045799.0,5
1697462050800.0,5
1697462055800.0,5
1697462060800.0,4
1697462065805.0,4
1697462070806.0,5
1697462075806.0,5
1697462080806.0,5
1697462085807.0,5
1697462090806.0,4
1697462095807.0,5
1697462100807.0,5
1697462105806.0,4
1697462110812.0,5
1697462115812.0,5
1697462120811.0,4
1697462125817.0,5
1697462130821.0,4
1697462135822.0,5
1697462140824.0,5
1697462145824.0,5
1697462150824.0,4
1697462155825.0,5
1697462160829.0,5
1697462165828.0,4
1697462170834.0,5
1697462175835.0,5
1697462180835.0,5
1697462185835.0,5
1697462190840.0,5
1697462195840.0,5
1697462200841.0,6
1697462205840.0,5
1697462210839.0,4
1697462215841.0,5
1697462220841.0,5
1697462225841.0,4
1697462230847.0,5
1697462235847.0,5
1697462240847.0,4
1697462245848.0,5
1697462250848.0,5
1697462255847.0,4
1697462260848.0,5
1697462265848.0,4
1697462270848.0,4
1697462275849.0,5
1697462280850.0,5
1697462285849.0,4
1697462290850.0,5
1697462295852.0,5
1697462300852.0,5
1697462305850.0,3
1697462310853.0,5
1697462315853.0,5
1697462320853.0,5
1697462325853.0,5
1697462330853.0,5
1697462335853.0,5
1697462340853.0,5
1697462345852.0,4
1697462350853.0,5
1697462355853.0,5
1697462360852.0,4
1697462365853.0,5
1697462370856.0,3
1697462375857.0,4
1697462380861.0,3
1697462385862.0,3
1697462390861.0,2
1697462395863.0,3
1697462400865.0,4
1697462405866.0,5
1697462410865.0,4
1697462415865.0,4
1697462420865.0,4
1697462425865.0,4
1697462430866.0,5
1697462435866.0,4
1697462440866.0,3
1697462445866.0,3
1697462450868.0,5
1697462455871.0,5
1697462460876.0,5
1697462465874.0,2
1697462470878.0,3
1697462475881.0,5
1697462480881.0,5
1697462485886.0,5
1697462490891.0,5
1697462495891.0,5
1697462500896.0,5
1697462505899.0,6
1697462510897.0,4
1697462515899.0,3
1697462520899.0,3
1697462525900.0,4
1697462530906.0,5
1697462535906.0,5
1697462540906.0,5
1697462545906.0,4
1697462550911.0,5
1697462555911.0,4
1697462560915.0,5
1697462565916.0,5
1697462570915.0,4
1697462575916.0,5
1697462580916.0,5
1697462585916.0,5
1697462590917.0,5
1697462595919.0,6
1697462600918.0,5
1697462605918.0,4
1697462610922.0,4
1697462615923.0,5
1697462620923.0,5
1697462625923.0,4
1697462630923.0,5
1697462635923.0,5
1697462640923.0,5
1697462645923.0,5
1697462650924.0,5
1697462655924.0,5
1697462660923.0,4
1697462665927.0,5
1697462670931.0,4
1697462675932.0,4
1697462680933.0,5
1697462685935.0,7
1697462690933.0,5
1697462695935.0,5
1697462700939.0,4
1697462705939.0,4
1697462710945.0,5
1697462715945.0,5
1697462720945.0,4
1697462725946.0,5
1697462730946.0,5
1697462735945.0,4
1697462740946.0,5
1697462745946.0,5
1697462750946.0,5
1697462755946.0,5
1697462760947.0,5
1697462765946.0,4
1697462770947.0,5
1697462775948.0,6
1697462780947.0,5
1697462785947.0,5
1697462790949.0,5
1697462795949.0,5
1697462800950.0,5
1697462805950.0,5
1697462810950.0,5
1697462815950.0,5
1697462820950.0,5
1697462825950.0,4
1697462830951.0,5
1697462835951.0,5
1697462840950.0,4
1697462845953.0,5
1697462850955.0,5
1697462855955.0,5
1697462860957.0,7
1697462865955.0,5
1697462870955.0,5
1697462875956.0,3
1697462880965.0,7
1697462885963.0,4
1697462890969.0,5
1697462895970.0,4
1697462900969.0,3
1697462905975.0,4
1697462910979.0,3
1697462915981.0,4
1697462920987.0,4
1697462925989.0,4
1697462930989.0,4
1697462935993.0,5
1697462940998.0,5
1697462945998.0,4
1697462951004.0,5
1697462956004.0,5
1697462961004.0,5
1697462966009.0,5
1697462971013.0,3
1697462976015.0,5
1697462981020.0,5
1697462986020.0,5
1697462991017.0,2
1697462996024.0,7
1697463001021.0,2
1697463006025.0,5
1697463011029.0,4
1697463016031.0,5
1697463021031.0,4
1697463026036.0,4
1697463031041.0,4
1697463036042.0,4
1697463041048.0,4
1697463046051.0,5
1697463051052.0,5
1697463056055.0,4
1697463061060.0,4
1697463066062.0,5
1697463071063.0,5
1697463076064.0,5
1697463081063.0,4
1697463086065.0,5
1697463091066.0,5
1697463096066.0,5
1697463101070.0,4
1697463106071.0,5
1697463111069.0,3
1697463116073.0,4
1697463121078.0,4
1697463126079.0,5
1697463131081.0,4
1697463136083.0,4
1697463141084.0,4
1697463146084.0,4
1697463151085.0,5
1697463156083.0,3
1697463161087.0,5
1697463166088.0,5
1697463171088.0,4
1697463176089.0,4
1697463181094.0,5
1697463186094.0,5
1697463191099.0,4
1697463196101.0,4
1697463201102.0,5
1697463206101.0,4
1697463211100.0,3
1697463216102.0,4
1697463221107.0,4
1697463226109.0,5
1697463231109.0,5
1697463236111.0,4
1697463241117.0,4
1697463246118.0,4
1697463251124.0,5
1697463256124.0,5
1697463261123.0,4
1697463266125.0,5
1697463271125.0,4
1697463276126.0,5
1697463281131.0,5
1697463286132.0,4
1697463291133.0,5
1697463296136.0,5
1697463301135.0,4
1697463306135.0,4
1697463311140.0,4
1697463316141.0,5
1697463321141.0,5
1697463326146.0,5
1697463331145.0,4
1697463336146.0,5
1697463341148.0,4
1697463346151.0,5
1697463351151.0,5
1697463356154.0,5
1697463361156.0,2
1697463366157.0,3
1697463371157.0,2
1697463376160.0,3
1697463381162.0,4
1697463386168.0,5
1697463391172.0,5
1697463396173.0,5
1697463401173.0,5
1697463406173.0,4
1697463411174.0,5
1697463416175.0,2
1697463421176.0,3
1697463426180.0,5
1697463431180.0,5
1697463436181.0,5
1697463441182.0,5
1697463446187.0,4
1697463451193.0,5
1697463456193.0,4
1697463461194.0,5
1697463466195.0,5
1697463471195.0,5
1697463476198.0,5
1697463481197.0,4
1697463486198.0,5
1697463491201.0,5
1697463496202.0,6
1697463501201.0,5
1697463506201.0,5
1697463511201.0,4
1697463516202.0,5
1697463521206.0,5
1697463526206.0,5
1697463531206.0,5
1697463536209.0,5
1697463541213.0,4
1697463546214.0,4
1697463551215.0,4
1697463556216.0,5
1697463561216.0,4
1697463566217.0,5
1697463571217.0,4
1697463576219.0,5
1697463581219.0,5
1697463586220.0,6
1697463591219.0,5
1697463596222.0,5
1697463601227.0,5
1697463606228.0,5
1697463611232.0,5
1697463616233.0,6
1697463621233.0,5
1697463626238.0,4
1697463631244.0,5
1697463636245.0,5
1697463641250.0,5
1697463646252.0,5
1697463651252.0,5
1697463656255.0,5
1697463661260.0,5
1697463666260.0,5
1697463671265.0,5
1697463676268.0,6
1697463681268.0,5
1697463686273.0,5
1697463691278.0,5
1697463696279.0,5
1697463701284.0,5
1697463706286.0,5
1697463711286.0,5
1697463716287.0,5
1697463721291.0,4
1697463726293.0,5
1697463731298.0,5
1697463736300.0,5
1697463741300.0,4
1697463746305.0,5
1697463751305.0,5
1697463756305.0,5
1697463761310.0,5
1697463766312.0,5
1697463771312.0,4
1697463776316.0,5
1697463781321.0,5
1697463786322.0,5
1697463791327.0,4
1697463796329.0,5
1697463801330.0,5
1697463806331.0,5
1697463811336.0,5
1697463816337.0,5
1697463821342.0,5
