,Temps,Temperature,Frequency,Cpu_usage,Cpu_memory,Classe
9521,1697223046.761,49.66,1800.0,36.7,10.6,SSH_bruteforce
9522,1697223047.264,48.686,1800.0,5.4,10.6,SSH_bruteforce
9523,1697223047.767,48.199,1800.0,3.5,10.6,SSH_bruteforce
9524,1697223048.269,49.173,1800.0,3.5,10.6,SSH_bruteforce
9525,1697223048.772,47.712,1800.0,3.0,10.6,SSH_bruteforce
9526,1697223049.274,47.712,1800.0,3.5,10.6,SSH_bruteforce
9527,1697223049.777,48.686,1800.0,3.5,10.6,SSH_bruteforce
9528,1697223050.279,47.712,1800.0,2.5,10.6,SSH_bruteforce
9529,1697223050.782,47.712,1800.0,3.9,10.6,SSH_bruteforce
9530,1697223051.285,48.686,1000.0,5.0,10.6,SSH_bruteforce
9531,1697223051.789,47.712,1000.0,5.5,10.6,SSH_bruteforce
9532,1697223052.292,48.686,1800.0,23.0,10.2,SSH_bruteforce
9533,1697223052.795,48.199,1800.0,33.0,10.6,SSH_bruteforce
9534,1697223053.298,48.686,1800.0,4.0,10.6,SSH_bruteforce
9535,1697223053.8,49.173,1800.0,5.0,10.6,SSH_bruteforce
9536,1697223054.303,49.66,1800.0,4.0,10.6,SSH_bruteforce
9537,1697223054.805,48.199,1800.0,3.0,10.7,SSH_bruteforce
9538,1697223055.308,49.66,1800.0,4.5,10.7,SSH_bruteforce
9539,1697223055.81,47.712,1800.0,4.5,10.6,SSH_bruteforce
9540,1697223056.313,47.712,1800.0,3.5,10.7,SSH_bruteforce
9541,1697223056.816,48.686,1800.0,3.5,10.7,SSH_bruteforce
9542,1697223057.32,49.173,900.0,4.5,10.6,SSH_bruteforce
9543,1697223057.824,47.225,900.0,6.9,10.7,SSH_bruteforce
9544,1697223058.328,47.712,1800.0,26.9,10.4,SSH_bruteforce
9545,1697223058.83,48.199,1800.0,28.3,10.6,SSH_bruteforce
9546,1697223059.333,49.66,1800.0,4.5,10.6,SSH_bruteforce
9547,1697223059.835,48.686,1800.0,2.5,10.6,SSH_bruteforce
9548,1697223060.338,47.712,1800.0,3.0,10.6,SSH_bruteforce
9549,1697223060.84,47.225,1800.0,5.9,10.6,SSH_bruteforce
9550,1697223061.343,47.712,1800.0,4.0,10.6,SSH_bruteforce
9551,1697223061.845,47.225,1800.0,4.0,10.6,SSH_bruteforce
9552,1697223062.348,48.199,1800.0,4.5,10.6,SSH_bruteforce
9553,1697223062.851,48.686,1800.0,3.5,10.6,SSH_bruteforce
9554,1697223063.355,47.225,800.0,4.9,10.6,SSH_bruteforce
9555,1697223063.86,47.225,700.0,7.4,10.6,SSH_bruteforce
9556,1697223064.363,47.712,1800.0,20.9,10.2,SSH_bruteforce
9557,1697223064.866,49.173,1800.0,37.0,10.6,SSH_bruteforce
9558,1697223065.368,48.199,1800.0,3.5,10.7,SSH_bruteforce
9559,1697223065.871,49.66,1800.0,3.5,10.7,SSH_bruteforce
9560,1697223066.373,48.199,1800.0,4.5,10.7,SSH_bruteforce
9561,1697223066.876,48.686,1800.0,5.4,10.7,SSH_bruteforce
9562,1697223067.378,48.686,1800.0,10.0,10.7,SSH_bruteforce
9563,1697223067.881,49.66,1800.0,36.9,10.9,SSH_bruteforce
9564,1697223068.383,48.199,1800.0,11.9,11.0,SSH_bruteforce
9565,1697223068.886,47.712,1800.0,9.0,11.0,SSH_bruteforce
9566,1697223069.39,48.686,800.0,5.9,11.0,SSH_bruteforce
9567,1697223069.895,47.225,700.0,5.0,11.0,SSH_bruteforce
9568,1697223070.4,48.199,1800.0,15.1,10.3,SSH_bruteforce
9569,1697223070.904,49.66,1800.0,36.1,11.0,SSH_bruteforce
9570,1697223071.407,48.199,1800.0,19.0,11.2,SSH_bruteforce
9571,1697223071.909,48.199,1800.0,4.0,11.2,SSH_bruteforce
9572,1697223072.412,48.686,1800.0,5.0,11.2,SSH_bruteforce
9573,1697223072.914,48.686,1800.0,6.5,11.2,SSH_bruteforce
9574,1697223073.417,49.173,1800.0,9.0,11.2,SSH_bruteforce
9575,1697223073.919,48.199,1800.0,6.4,11.2,SSH_bruteforce
9576,1697223074.421,49.173,1800.0,5.0,11.2,SSH_bruteforce
9577,1697223074.924,48.686,1800.0,5.0,11.2,SSH_bruteforce
9578,1697223075.43,48.199,600.0,4.0,11.2,SSH_bruteforce
9579,1697223075.934,47.712,900.0,9.0,11.2,SSH_bruteforce
9580,1697223076.437,48.199,1800.0,20.0,10.7,SSH_bruteforce
9581,1697223076.939,50.147,1800.0,38.3,11.1,SSH_bruteforce
9582,1697223077.442,48.686,1800.0,7.0,11.2,SSH_bruteforce
9583,1697223077.945,48.199,1800.0,3.5,11.2,SSH_bruteforce
9584,1697223078.448,48.686,1800.0,5.0,11.2,SSH_bruteforce
9585,1697223078.95,49.173,1800.0,8.5,11.2,SSH_bruteforce
9586,1697223079.453,48.199,1800.0,6.4,11.2,SSH_bruteforce
9587,1697223079.955,48.199,1800.0,4.0,11.2,SSH_bruteforce
9588,1697223080.458,48.686,1800.0,3.0,11.2,SSH_bruteforce
9589,1697223080.96,48.686,1800.0,4.5,11.2,SSH_bruteforce
9590,1697223081.465,48.686,800.0,11.4,11.2,SSH_bruteforce
9591,1697223081.967,48.199,1800.0,11.9,11.3,SSH_bruteforce
9592,1697223082.47,50.147,1800.0,19.0,10.9,SSH_bruteforce
9593,1697223082.973,49.173,1800.0,36.0,11.2,SSH_bruteforce
9594,1697223083.475,49.173,1800.0,4.5,11.2,SSH_bruteforce
9595,1697223083.978,48.686,1800.0,5.5,11.1,SSH_bruteforce
9596,1697223084.48,49.173,1800.0,7.5,10.7,SSH_bruteforce
9597,1697223084.983,48.199,1800.0,5.0,10.6,SSH_bruteforce
9598,1697223085.485,48.686,1800.0,5.4,10.6,SSH_bruteforce
9599,1697223085.988,48.686,1800.0,4.9,10.6,SSH_bruteforce
9600,1697223086.491,48.686,1800.0,3.5,10.6,SSH_bruteforce
9601,1697223086.996,48.199,600.0,5.9,10.6,SSH_bruteforce
9602,1697223087.502,49.173,600.0,5.9,10.6,SSH_bruteforce
9603,1697223088.007,48.686,600.0,4.5,10.6,SSH_bruteforce
9604,1697223088.511,48.199,1800.0,15.4,10.1,SSH_bruteforce
9605,1697223089.013,49.66,1800.0,37.0,10.6,SSH_bruteforce
9606,1697223089.516,49.173,1800.0,8.5,10.6,SSH_bruteforce
9607,1697223090.019,48.686,1800.0,4.0,10.6,SSH_bruteforce
9608,1697223090.521,49.173,1800.0,3.0,10.6,SSH_bruteforce
9609,1697223091.024,48.199,1800.0,3.0,10.6,SSH_bruteforce
9610,1697223091.526,48.199,1800.0,3.0,10.6,SSH_bruteforce
9611,1697223092.029,47.225,1800.0,2.0,10.6,SSH_bruteforce
9612,1697223092.531,48.199,1800.0,4.5,10.6,SSH_bruteforce
9613,1697223093.034,48.199,1800.0,3.5,10.6,SSH_bruteforce
9614,1697223093.539,48.199,700.0,3.5,10.6,SSH_bruteforce
9615,1697223094.044,47.225,700.0,6.4,10.6,SSH_bruteforce
9616,1697223094.548,47.712,1200.0,7.5,10.5,SSH_bruteforce
9617,1697223095.051,47.712,1800.0,28.9,10.5,SSH_bruteforce
9618,1697223095.554,48.199,1800.0,21.6,10.6,SSH_bruteforce
9619,1697223096.056,48.686,1800.0,4.0,10.6,SSH_bruteforce
9620,1697223096.559,48.199,1800.0,6.4,10.6,SSH_bruteforce
9621,1697223097.062,48.686,1800.0,3.0,10.6,SSH_bruteforce
9622,1697223097.564,48.686,1800.0,3.0,10.6,SSH_bruteforce
9623,1697223098.067,48.686,1800.0,4.0,10.6,SSH_bruteforce
9624,1697223098.569,48.199,1800.0,4.0,10.6,SSH_bruteforce
9625,1697223099.072,48.686,1800.0,4.0,10.6,SSH_bruteforce
9626,1697223099.575,47.712,1800.0,4.5,10.6,SSH_bruteforce
9627,1697223100.081,49.173,600.0,4.5,10.6,SSH_bruteforce
9628,1697223100.586,47.712,600.0,4.0,10.6,SSH_bruteforce
9629,1697223101.09,48.686,1800.0,24.6,10.3,SSH_bruteforce
9630,1697223101.593,48.686,1800.0,26.9,10.6,SSH_bruteforce
9631,1697223102.095,49.173,1800.0,3.0,10.6,SSH_bruteforce
9632,1697223102.598,48.199,1800.0,3.0,10.6,SSH_bruteforce
9633,1697223103.1,48.686,1800.0,3.0,10.6,SSH_bruteforce
9634,1697223103.603,48.199,1800.0,2.5,10.6,SSH_bruteforce
9635,1697223104.106,47.712,1800.0,3.0,10.6,SSH_bruteforce
9636,1697223104.608,48.686,1800.0,3.0,10.6,SSH_bruteforce
9637,1697223105.111,48.199,1800.0,7.4,10.6,SSH_bruteforce
9638,1697223105.613,48.199,1800.0,2.0,10.6,SSH_bruteforce
9639,1697223106.118,47.225,700.0,2.5,10.6,SSH_bruteforce
9640,1697223106.625,47.712,600.0,9.4,10.6,SSH_bruteforce
9641,1697223107.129,48.199,1800.0,31.3,10.4,SSH_bruteforce
9642,1697223107.631,49.173,1800.0,23.9,10.6,SSH_bruteforce
9643,1697223108.134,47.712,1800.0,3.5,10.6,SSH_bruteforce
9644,1697223108.636,48.199,1800.0,4.0,10.6,SSH_bruteforce
9645,1697223109.139,48.199,1800.0,5.4,10.6,SSH_bruteforce
9646,1697223109.641,48.686,1800.0,3.5,10.6,SSH_bruteforce
9647,1697223110.144,48.686,1800.0,4.5,10.6,SSH_bruteforce
9648,1697223110.647,48.199,1800.0,3.5,10.6,SSH_bruteforce
9649,1697223111.149,48.686,1800.0,3.9,10.6,SSH_bruteforce
9650,1697223111.652,48.686,1800.0,3.5,10.6,SSH_bruteforce
9651,1697223112.156,47.712,900.0,5.9,10.6,SSH_bruteforce
9652,1697223112.66,48.199,900.0,5.5,10.7,SSH_bruteforce
9653,1697223113.164,49.66,1800.0,26.0,10.4,SSH_bruteforce
9654,1697223113.666,49.66,1800.0,62.3,10.9,SSH_bruteforce
9655,1697223114.169,49.66,1800.0,23.7,11.0,SSH_bruteforce
9656,1697223114.671,50.147,1800.0,7.9,11.1,SSH_bruteforce
9657,1697223115.174,48.686,1800.0,4.5,11.1,SSH_bruteforce
9658,1697223115.676,48.686,1800.0,3.5,11.1,SSH_bruteforce
9659,1697223116.179,48.686,1800.0,5.0,11.1,SSH_bruteforce
9660,1697223116.681,49.66,1800.0,11.0,11.1,SSH_bruteforce
9661,1697223117.184,47.712,1800.0,5.4,11.1,SSH_bruteforce
9662,1697223117.687,48.686,1800.0,4.5,11.1,SSH_bruteforce
9663,1697223118.191,48.199,800.0,4.5,11.1,SSH_bruteforce
9664,1697223118.695,48.686,800.0,6.5,11.1,SSH_bruteforce
9665,1697223119.199,48.686,1800.0,30.0,10.9,SSH_bruteforce
9666,1697223119.702,49.66,1800.0,34.5,11.2,SSH_bruteforce
9667,1697223120.204,49.173,1800.0,4.5,11.2,SSH_bruteforce
9668,1697223120.707,49.173,1800.0,5.5,11.2,SSH_bruteforce
9669,1697223121.209,49.173,1800.0,10.5,11.2,SSH_bruteforce
9670,1697223121.712,48.686,1800.0,5.9,11.2,SSH_bruteforce
9671,1697223122.215,49.173,1800.0,4.0,11.2,SSH_bruteforce
9672,1697223122.717,48.199,1800.0,4.5,11.2,SSH_bruteforce
9673,1697223123.22,49.173,1800.0,4.0,11.2,SSH_bruteforce
9674,1697223123.722,48.199,1800.0,8.0,11.2,SSH_bruteforce
9675,1697223124.227,47.712,800.0,8.4,11.2,SSH_bruteforce
9676,1697223124.731,48.199,900.0,7.5,11.3,SSH_bruteforce
9677,1697223125.236,48.199,1800.0,28.2,11.0,SSH_bruteforce
9678,1697223125.738,49.173,1800.0,27.1,11.2,SSH_bruteforce
9679,1697223126.241,49.173,1800.0,3.5,11.2,SSH_bruteforce
9680,1697223126.743,48.686,1800.0,5.5,11.2,SSH_bruteforce
9681,1697223127.246,48.199,1800.0,5.5,11.2,SSH_bruteforce
9682,1697223127.748,47.712,1800.0,4.0,11.2,SSH_bruteforce
9683,1697223128.251,48.199,1800.0,4.4,11.2,SSH_bruteforce
9684,1697223128.753,48.686,1800.0,4.0,11.2,SSH_bruteforce
9685,1697223129.256,49.173,1800.0,12.3,11.2,SSH_bruteforce
9686,1697223129.759,48.199,1800.0,6.4,11.2,SSH_bruteforce
9687,1697223130.263,47.225,800.0,7.0,11.2,SSH_bruteforce
9688,1697223130.767,47.712,1100.0,5.9,11.2,SSH_bruteforce
9689,1697223131.27,48.199,1800.0,21.7,10.7,SSH_bruteforce
9690,1697223131.772,49.173,1800.0,35.9,11.1,SSH_bruteforce
9691,1697223132.275,48.199,1800.0,6.9,10.7,SSH_bruteforce
9692,1697223132.777,48.686,1800.0,3.5,10.7,SSH_bruteforce
9693,1697223133.28,48.199,1800.0,3.0,10.7,SSH_bruteforce
9694,1697223133.783,48.686,1800.0,2.0,10.7,SSH_bruteforce
9695,1697223134.285,47.712,1800.0,4.5,10.7,SSH_bruteforce
9696,1697223134.788,48.686,1800.0,4.5,10.6,SSH_bruteforce
9697,1697223135.29,48.199,1800.0,3.5,10.6,SSH_bruteforce
9698,1697223135.793,48.199,1800.0,3.5,10.6,SSH_bruteforce
9699,1697223136.297,47.712,800.0,3.5,10.6,SSH_bruteforce
9700,1697223136.801,47.712,900.0,5.9,10.6,SSH_bruteforce
9701,1697223137.304,49.173,1800.0,23.5,10.3,SSH_bruteforce
9702,1697223137.807,49.173,1800.0,30.2,10.6,SSH_bruteforce
9703,1697223138.31,48.199,1800.0,4.0,10.6,SSH_bruteforce
9704,1697223138.812,48.199,1800.0,3.5,10.6,SSH_bruteforce
9705,1697223139.315,49.173,1800.0,5.0,10.6,SSH_bruteforce
9706,1697223139.817,48.199,1800.0,4.0,10.6,SSH_bruteforce
9707,1697223140.32,47.712,1800.0,3.0,10.6,SSH_bruteforce
9708,1697223140.822,48.686,1800.0,3.5,10.6,SSH_bruteforce
9709,1697223141.325,47.712,1800.0,4.9,10.6,SSH_bruteforce
9710,1697223141.827,48.199,1800.0,3.5,10.6,SSH_bruteforce
9711,1697223142.332,47.712,800.0,4.5,10.6,SSH_bruteforce
9712,1697223142.836,47.712,900.0,7.4,10.6,SSH_bruteforce
9713,1697223143.34,48.686,1800.0,29.0,10.4,SSH_bruteforce
9714,1697223143.843,48.686,1800.0,25.0,10.6,SSH_bruteforce
9715,1697223144.345,48.686,1800.0,6.4,10.6,SSH_bruteforce
9716,1697223144.848,48.199,1800.0,4.0,10.6,SSH_bruteforce
9717,1697223145.35,48.686,1800.0,4.0,10.6,SSH_bruteforce
9718,1697223145.853,47.712,1800.0,3.5,10.6,SSH_bruteforce
9719,1697223146.355,48.686,1800.0,4.0,10.6,SSH_bruteforce
9720,1697223146.858,48.199,1800.0,3.5,10.6,SSH_bruteforce
9721,1697223147.36,48.686,1800.0,3.0,10.6,SSH_bruteforce
9722,1697223147.863,49.173,1800.0,4.0,10.6,SSH_bruteforce
9723,1697223148.368,47.712,700.0,6.4,10.6,SSH_bruteforce
9724,1697223148.872,48.686,1800.0,11.9,9.7,SSH_bruteforce
9725,1697223149.375,48.686,1800.0,32.7,10.5,SSH_bruteforce
9726,1697223149.878,48.199,1800.0,16.8,10.6,SSH_bruteforce
9727,1697223150.381,49.66,1800.0,2.0,10.6,SSH_bruteforce
9728,1697223150.883,49.173,1800.0,2.5,10.6,SSH_bruteforce
9729,1697223151.386,47.712,1800.0,5.0,10.6,SSH_bruteforce
9730,1697223151.888,48.199,1800.0,4.5,10.7,SSH_bruteforce
9731,1697223152.391,48.686,1800.0,4.5,10.7,SSH_bruteforce
9732,1697223152.893,48.199,1800.0,3.5,10.7,SSH_bruteforce
9733,1697223153.396,47.712,1800.0,4.0,10.7,SSH_bruteforce
9734,1697223153.901,47.712,700.0,5.0,10.7,SSH_bruteforce
9735,1697223154.405,48.199,800.0,6.9,10.7,SSH_bruteforce
9736,1697223154.909,48.686,900.0,5.0,10.6,SSH_bruteforce
9737,1697223155.412,47.712,1800.0,28.5,10.5,SSH_bruteforce
9738,1697223155.915,48.686,1800.0,25.4,10.7,SSH_bruteforce
9739,1697223156.418,49.173,1800.0,4.5,10.7,SSH_bruteforce
9740,1697223156.92,48.686,1800.0,4.0,10.7,SSH_bruteforce
9741,1697223157.423,48.199,1800.0,3.5,10.7,SSH_bruteforce
9742,1697223157.925,49.173,1800.0,4.4,10.7,SSH_bruteforce
9743,1697223158.428,49.66,1800.0,4.5,10.7,SSH_bruteforce
9744,1697223158.93,47.712,1800.0,3.5,10.7,SSH_bruteforce
9745,1697223159.432,48.199,1800.0,10.6,10.7,SSH_bruteforce
9746,1697223159.935,47.712,1800.0,4.9,10.6,SSH_bruteforce
9747,1697223160.44,48.199,700.0,5.5,10.6,SSH_bruteforce
9748,1697223160.945,48.199,600.0,5.0,10.6,SSH_bruteforce
9749,1697223161.448,49.66,1800.0,61.2,10.5,SSH_bruteforce
9750,1697223161.951,49.173,1800.0,44.0,11.1,SSH_bruteforce
9751,1697223162.454,49.173,1800.0,4.0,11.1,SSH_bruteforce
9752,1697223162.956,48.686,1800.0,4.4,11.1,SSH_bruteforce
9753,1697223163.459,47.712,1800.0,4.0,11.1,SSH_bruteforce
9754,1697223163.962,49.173,1800.0,7.0,11.1,SSH_bruteforce
9755,1697223164.464,48.199,1800.0,10.9,11.1,SSH_bruteforce
9756,1697223164.967,49.173,1800.0,7.0,11.2,SSH_bruteforce
9757,1697223165.469,48.199,1800.0,5.0,11.2,SSH_bruteforce
9758,1697223165.972,48.686,1800.0,4.9,11.2,SSH_bruteforce
9759,1697223166.477,48.686,700.0,4.5,11.2,SSH_bruteforce
9760,1697223166.981,47.712,800.0,8.9,11.2,SSH_bruteforce
9761,1697223167.484,47.225,1800.0,21.9,10.1,SSH_bruteforce
9762,1697223167.987,49.173,1800.0,30.3,11.0,SSH_bruteforce
9763,1697223168.49,48.199,1800.0,20.4,11.2,SSH_bruteforce
9764,1697223168.992,48.199,1800.0,5.0,11.2,SSH_bruteforce
9765,1697223169.495,48.199,1800.0,4.5,11.2,SSH_bruteforce
9766,1697223169.998,48.199,1800.0,10.0,11.2,SSH_bruteforce
9767,1697223170.5,48.686,1800.0,6.4,11.2,SSH_bruteforce
9768,1697223171.003,47.712,1800.0,4.0,11.2,SSH_bruteforce
9769,1697223171.505,48.199,1800.0,4.0,11.2,SSH_bruteforce
9770,1697223172.008,47.712,1800.0,4.5,11.2,SSH_bruteforce
9771,1697223172.513,46.738,600.0,7.4,11.2,SSH_bruteforce
9772,1697223173.016,48.199,1800.0,17.4,11.2,SSH_bruteforce
9773,1697223173.519,48.686,1800.0,16.4,10.7,SSH_bruteforce
9774,1697223174.021,49.173,1800.0,38.8,11.1,SSH_bruteforce
9775,1697223174.524,50.147,1800.0,5.0,11.2,SSH_bruteforce
9776,1697223175.027,48.686,1800.0,3.5,11.2,SSH_bruteforce
9777,1697223175.529,49.173,1800.0,9.5,11.2,SSH_bruteforce
9778,1697223176.032,48.686,1800.0,4.0,11.2,SSH_bruteforce
9779,1697223176.534,48.686,1800.0,3.5,11.2,SSH_bruteforce
9780,1697223177.037,48.199,1800.0,4.0,11.2,SSH_bruteforce
9781,1697223177.539,49.173,1800.0,4.0,11.2,SSH_bruteforce
9782,1697223178.045,47.712,600.0,6.4,11.2,SSH_bruteforce
9783,1697223178.55,47.225,600.0,10.9,10.7,SSH_bruteforce
9784,1697223179.056,48.199,600.0,6.4,10.7,SSH_bruteforce
9785,1697223179.559,47.225,1800.0,23.3,10.3,SSH_bruteforce
9786,1697223180.062,49.173,1800.0,32.2,10.6,SSH_bruteforce
9787,1697223180.565,48.686,1800.0,5.0,10.6,SSH_bruteforce
9788,1697223181.067,48.199,1800.0,4.0,10.6,SSH_bruteforce
9789,1697223181.57,48.199,1800.0,4.0,10.6,SSH_bruteforce
9790,1697223182.072,47.712,1800.0,4.5,10.6,SSH_bruteforce
9791,1697223182.575,49.173,1800.0,3.5,10.6,SSH_bruteforce
9792,1697223183.077,48.199,1800.0,2.5,10.6,SSH_bruteforce
9793,1697223183.58,48.686,1800.0,4.5,10.6,SSH_bruteforce
9794,1697223184.082,47.225,1800.0,5.9,10.6,SSH_bruteforce
9795,1697223184.588,48.686,600.0,4.5,10.6,SSH_bruteforce
9796,1697223185.094,47.712,600.0,5.0,10.6,SSH_bruteforce
9797,1697223185.597,47.712,1800.0,16.9,10.2,SSH_bruteforce
9798,1697223186.1,49.173,1800.0,39.5,10.6,SSH_bruteforce
9799,1697223186.603,49.173,1800.0,6.0,10.6,SSH_bruteforce
9800,1697223187.105,49.173,1800.0,3.5,10.6,SSH_bruteforce
9801,1697223187.608,47.712,1800.0,5.0,10.6,SSH_bruteforce
9802,1697223188.11,48.199,1800.0,4.5,10.6,SSH_bruteforce
9803,1697223188.613,48.199,1800.0,4.0,10.6,SSH_bruteforce
9804,1697223189.116,48.199,1800.0,3.5,10.6,SSH_bruteforce
9805,1697223189.618,47.712,1800.0,4.5,10.6,SSH_bruteforce
9806,1697223190.121,49.173,1800.0,3.0,10.6,SSH_bruteforce
9807,1697223190.628,47.712,600.0,5.9,10.7,SSH_bruteforce
9808,1697223191.133,48.199,600.0,6.0,10.6,SSH_bruteforce
9809,1697223191.636,49.66,1800.0,21.9,10.2,SSH_bruteforce
9810,1697223192.139,48.199,1800.0,34.7,10.6,SSH_bruteforce
9811,1697223192.641,47.225,1800.0,3.5,10.6,SSH_bruteforce
9812,1697223193.144,47.712,1800.0,4.4,10.6,SSH_bruteforce
9813,1697223193.647,48.686,1800.0,2.5,10.6,SSH_bruteforce
9814,1697223194.149,48.199,1800.0,5.4,10.6,SSH_bruteforce
9815,1697223194.652,47.712,1800.0,5.0,10.6,SSH_bruteforce
9816,1697223195.154,47.712,1800.0,4.5,10.7,SSH_bruteforce
9817,1697223195.662,48.199,1800.0,4.4,10.7,SSH_bruteforce
9818,1697223196.164,48.686,1800.0,4.5,10.7,SSH_bruteforce
9819,1697223196.668,48.686,900.0,5.0,10.7,SSH_bruteforce
9820,1697223197.174,47.225,600.0,6.4,10.7,SSH_bruteforce
9821,1697223197.677,47.225,1800.0,15.8,10.1,SSH_bruteforce
9822,1697223198.18,49.66,1800.0,36.9,10.6,SSH_bruteforce
9823,1697223198.682,48.199,1800.0,7.0,10.6,SSH_bruteforce
9824,1697223199.185,48.686,1800.0,4.5,10.6,SSH_bruteforce
9825,1697223199.687,47.225,1800.0,4.0,10.6,SSH_bruteforce
9826,1697223200.19,48.686,1800.0,5.4,10.6,SSH_bruteforce
9827,1697223200.695,48.686,1800.0,4.0,10.6,SSH_bruteforce
9828,1697223201.198,48.199,1800.0,4.0,10.6,SSH_bruteforce
9829,1697223201.7,47.225,1800.0,3.5,10.6,SSH_bruteforce
9830,1697223202.203,48.686,1800.0,4.0,10.6,SSH_bruteforce
9831,1697223202.706,47.712,1100.0,6.4,10.6,SSH_bruteforce
9832,1697223203.21,48.199,900.0,5.0,10.6,SSH_bruteforce
9833,1697223203.715,47.712,900.0,8.4,10.5,SSH_bruteforce
9834,1697223204.218,49.173,1800.0,29.5,10.5,SSH_bruteforce
9835,1697223204.72,48.199,1800.0,23.5,10.6,SSH_bruteforce
9836,1697223205.223,49.173,1800.0,10.9,10.7,SSH_bruteforce
9837,1697223205.726,49.173,1800.0,4.5,10.7,SSH_bruteforce
9838,1697223206.228,48.199,1800.0,3.5,10.7,SSH_bruteforce
9839,1697223206.731,48.686,1800.0,5.0,10.7,SSH_bruteforce
9840,1697223207.233,49.173,1800.0,6.5,10.7,SSH_bruteforce
9841,1697223207.736,49.173,1800.0,41.7,11.0,SSH_bruteforce
9842,1697223208.238,48.199,1800.0,6.4,11.0,SSH_bruteforce
9843,1697223208.741,48.686,1800.0,4.5,11.0,SSH_bruteforce
9844,1697223209.245,48.686,800.0,5.9,11.0,SSH_bruteforce
9845,1697223209.749,48.199,1000.0,10.4,11.0,SSH_bruteforce
9846,1697223210.253,49.173,1800.0,29.7,10.9,SSH_bruteforce
9847,1697223210.756,49.173,1800.0,36.2,11.1,SSH_bruteforce
9848,1697223211.258,49.173,1800.0,3.5,11.2,SSH_bruteforce
9849,1697223211.761,49.66,1800.0,4.9,11.2,SSH_bruteforce
9850,1697223212.263,49.173,1800.0,5.0,11.2,SSH_bruteforce
9851,1697223212.766,47.225,1800.0,5.5,11.2,SSH_bruteforce
9852,1697223213.268,48.686,1800.0,10.0,11.2,SSH_bruteforce
9853,1697223213.771,49.173,1800.0,5.4,11.2,SSH_bruteforce
9854,1697223214.273,49.173,1800.0,4.5,11.2,SSH_bruteforce
9855,1697223214.776,48.686,1800.0,5.0,11.2,SSH_bruteforce
9856,1697223215.28,48.686,1100.0,4.5,11.2,SSH_bruteforce
9857,1697223215.784,48.199,1100.0,9.1,11.2,SSH_bruteforce
9858,1697223216.286,49.173,1800.0,40.2,10.8,SSH_bruteforce
9859,1697223216.789,49.173,1800.0,35.3,11.1,SSH_bruteforce
9860,1697223217.292,50.147,1800.0,3.0,11.1,SSH_bruteforce
9861,1697223217.794,48.199,1800.0,4.0,11.1,SSH_bruteforce
9862,1697223218.297,49.173,1800.0,5.5,11.2,SSH_bruteforce
9863,1697223218.799,48.199,1800.0,10.0,11.2,SSH_bruteforce
9864,1697223219.302,49.173,1800.0,5.9,11.2,SSH_bruteforce
9865,1697223219.804,48.199,1800.0,4.5,11.2,SSH_bruteforce
9866,1697223220.307,48.199,1800.0,4.0,11.2,SSH_bruteforce
9867,1697223220.809,48.686,1800.0,5.4,11.2,SSH_bruteforce
9868,1697223221.314,48.686,900.0,8.9,11.2,SSH_bruteforce
9869,1697223221.816,47.712,1800.0,15.5,11.1,SSH_bruteforce
9870,1697223222.32,48.686,1800.0,20.1,10.7,normal
9871,1697223222.822,49.66,1800.0,33.2,11.0,normal
9872,1697223223.325,48.686,1800.0,4.5,11.1,normal
9873,1697223223.827,47.712,1800.0,5.0,11.1,normal
9874,1697223224.33,49.173,1800.0,7.5,10.6,normal
9875,1697223224.832,47.225,1800.0,5.0,10.6,normal
9876,1697223225.335,48.686,1800.0,3.5,10.6,normal
9877,1697223225.837,48.686,1800.0,2.5,10.6,normal
9878,1697223226.34,47.712,1800.0,4.0,10.6,normal
9879,1697223226.844,48.199,800.0,7.4,10.6,normal
9880,1697223227.348,48.199,900.0,5.9,10.6,normal
9881,1697223227.853,47.225,800.0,4.5,10.6,normal
9882,1697223228.356,48.199,1800.0,16.9,10.0,normal
9883,1697223228.859,48.686,1800.0,37.8,10.5,normal
9884,1697223229.362,49.66,1800.0,7.0,10.6,normal
9885,1697223229.864,48.686,1800.0,3.5,10.6,normal
9886,1697223230.367,49.173,1800.0,3.5,10.6,normal
9887,1697223230.869,47.712,1800.0,4.5,10.6,normal
9888,1697223231.372,48.199,1800.0,4.5,10.6,normal
9889,1697223231.875,47.712,1800.0,4.0,10.6,normal
9890,1697223232.377,48.199,1800.0,4.0,10.7,normal
9891,1697223232.88,47.712,1800.0,2.5,10.7,normal
9892,1697223233.384,48.686,800.0,5.0,10.7,normal
9893,1697223233.889,47.712,700.0,5.4,10.7,normal
9894,1697223234.392,48.686,1800.0,19.8,10.1,normal
9895,1697223234.895,48.686,1800.0,38.0,10.5,normal
9896,1697223235.398,49.173,1800.0,5.0,10.6,normal
9897,1697223235.9,49.173,1800.0,4.0,10.6,normal
9898,1697223236.403,47.712,1800.0,3.0,10.6,normal
9899,1697223236.905,47.712,1800.0,4.0,10.6,normal
9900,1697223237.408,48.199,1800.0,4.5,10.6,normal
9901,1697223237.911,48.686,1800.0,3.5,10.6,normal
9902,1697223238.413,48.199,1800.0,4.0,10.6,normal
9903,1697223238.916,47.225,1800.0,4.0,10.6,normal
9904,1697223239.421,48.199,600.0,5.4,10.6,normal
9905,1697223239.926,47.225,800.0,5.0,10.6,normal
9906,1697223240.429,49.66,1800.0,22.2,10.2,normal
